timestamp,accX,accY,accZ
0,1.4210241232606062,0.5573464598008812,10.748375130198156
20,1.5563908010007892,0.5326968186381058,10.91308395630812
40,0.9069939519647676,-0.3185252955722877,10.536308552440712
60,0.9960252162445373,-0.6766527842446923,9.308062478618508
80,0.20870628828078858,-1.0012558158256177,8.64805706900596
100,-0.12017368710196583,-1.1350645891870361,8.344307878909586
120,-0.7723792707826098,-0.9836091186489082,8.772182038365889
140,-1.1273635779366502,-0.38484039834840006,9.576444411889018
160,-1.4050136894240841,0.3613201320413614,9.984452556219688
180,-1.0852027980719847,0.5587990692304516,10.780095768442314
200,-1.0349935867457416,0.7913309086037901,10.871527326934972
220,-0.5637734662503633,1.1772136804248834,10.707191875733718
240,-0.36708748441873573,0.8537543103132387,9.903322827662151
260,0.032133619900440086,0.4018844760851833,9.498473465426171
280,0.6267647614263631,0.09904591922985716,8.884656063118689
300,0.8780130207983345,-0.3925165025310709,8.684279638031144
320,1.2985631943895204,-1.1220006385411152,8.828270039875969
340,1.3737039055413187,-1.1861773082001603,9.440148203662917
360,1.384926625863001,-0.640859877124204,10.25737585619008
380,0.7836876445844944,-0.31414736760118694,10.910138541170262
400,0.4593649863676951,0.20735099932790446,10.980402326299611
420,-0.2067636412107865,0.719360758339195,10.397371850327243
440,-0.6207850812507272,1.1055287756107717,9.998697121877447
460,-1.2427984475950355,1.086779497471999,9.13501953408976
480,-1.1496731628448535,0.9887290929065549,8.8075504529175
500,-1.1414386486293266,0.4180018311491648,8.912258957956977
520,-1.156591081323116,-0.25614324955966944,9.213772180759603
540,-0.9543666488187382,-0.32465809671779794,10.140448789467548
560,-0.32427852382455996,-0.6922895628508595,10.774008505808418
580,0.337272563651392,-0.961071737637823,11.098172519791966
600,0.7528151328859642,-0.7395776186385352,10.822891551738193
620,1.1441734510545807,-0.26237219314796,10.570811231749117
640,1.263454143016144,-0.0726195962839156,9.555367796228774
660,1.4298824671432988,0.30876689322157913,8.996186859504132
680,1.4166323280842497,0.6545841241544554,8.72746028791852
700,0.8007925456666912,0.8546475669167186,8.858554020870944
720,0.32296078859924054,0.7395282714634017,9.54791551892759
740,0.0950183655087766,0.5168482758015935,10.308835495809548
760,-0.674518575784776,-0.028359228625742333,10.628294257541139
780,-0.7537375943021049,-0.4353548670103431,11.043994710238824
800,-1.1035327105058497,-1.026956479924135,10.788307392640988
820,-1.0885933216154564,-1.0485848087874912,10.303680787169844
840,-1.219876263031853,-0.6367488505260082,9.321545367239455
860,-0.874529510682318,-0.2888934892914413,8.7359586731742
880,-0.4812823897767973,-0.248939951206995,8.815378001884216
900,-0.008269727743141362,0.30993379112380554,8.889386574659392
920,0.3924221600983558,0.8647060334132495,9.375721448718664
940,0.9452356642697548,1.0235495835758692,10.515853244713195
960,1.074848197586477,0.7982710524561119,10.773342248858352
980,1.5697525877893117,0.6649137350028733,11.035385873645707
1000,1.0198714020421196,0.05145670730622964,10.527671626518854
1020,0.9346307058800143,-0.31955751153874445,9.85920566814245
1040,0.4683957565084811,-0.9653833126178795,9.018707692260339
1060,-0.11233144594048768,-0.7612252512104887,8.85666979044
1080,-0.45509853652068105,-1.0819385583042966,8.844841777492983
1100,-1.0040549748327843,-0.3646969908995257,9.182508023449374
1120,-1.121330480318341,0.05851955285453292,10.039045915486346
1140,-1.1113678894770984,0.41500922776876936,10.563579550956844
1160,-1.2061234659326057,1.020399440652429,10.89397895592218
1180,-0.8659649542814827,1.1870098109148788,11.027713256245343
1200,-0.705306285574558,1.0209727407621991,10.207301532556135
1220,-0.07181935082858334,0.6382756260088336,9.684128804023342
1240,0.3104306418154393,0.15900851514205844,8.769875584750686
1260,0.8330744419897171,-0.31569795288094576,8.536438456817061
1280,1.153136913975765,-0.553090323907637,8.86631188302742
1300,1.4235563797382573,-0.9801345000548228,9.373443387000552
1320,1.4011405602710214,-0.8174828264891734,9.931612485421944
1340,0.7533959240769668,-0.7413402804397227,10.751537418277554
1360,0.616178725961494,-0.3549408274750935,11.102449193953055
1380,-0.14041197254304152,0.4713356758148825,10.640266953586156
1400,-0.5728350362723644,1.0188993663400074,9.89836647770396
1420,-0.7517042380391591,0.7806678289123639,9.217304880990804
1440,-1.1717278135152438,0.9702318542144708,8.7715123279803
1460,-1.333966996513336,0.4810884319524054,8.725819606910031
1480,-1.285660087037333,0.18812840522114782,9.003990558147608
1500,-1.2131973659098145,-0.17688552175023586,9.473785403185117
1520,-0.7556657858424879,-1.0055561967808844,10.574699103355591
1540,-0.33036882091742925,-0.9325549793757824,10.94426304363985
1560,0.3462670840536083,-0.7628037747429685,11.038182294272978
1580,1.0147103111708007,-0.5133012786500958,10.445095049515668
1600,1.1890065832644443,-0.4122827112869347,9.803818642412255
1620,1.224005693744004,0.404570779350643,9.150688081047283
1640,1.4738410039973888,0.5562841420642209,8.494658423605943
1660,1.2095094589014597,0.9268767743766941,8.636061780521652
1680,0.8798829871928424,1.166989310160079,8.924079280698267
1700,0.22750654604695836,0.6230965985777545,9.618522099784107
1720,-0.18290853902785187,0.32440920300831455,10.476802696790415
1740,-0.942651898393664,-0.4442806810043946,10.790416080707718
1760,-1.2145333360640034,-0.932234249729452,10.941721488209934
1780,-1.3204001179838056,-1.0403606767279547,10.225212543208631
1800,-1.3654816402233076,-0.7614347808950309,9.640933078172354
1820,-1.2867609327460625,-0.6065351355529325,8.99652224247015
1840,-0.7634283169890637,-0.03667717282656055,8.662162803957319
1860,0.017797510413383677,0.1734530679161564,8.510843775351844
1880,0.2078700314312399,0.515394408847606,9.470891436188083
1900,0.9184377683288818,0.7839933623951378,9.919315292767013
1920,1.1848818201567592,0.9964642203833229,10.723588116320387
1940,1.1394198220475875,0.7040794859781869,11.014119237004003
1960,1.4586858381618568,0.02854329418767987,10.782048528195963
1980,1.186749463651652,-0.3895830186792015,10.239180033884836
